latitude,longitude,last_update,temperature,pressure,wind_speed,humidity
53.33,-6.26,2020-03-12 18:50:40,4.77000000000004,1006.0,10.3,86.0
53.36,-6.28,2020-03-12 18:50:41,4.760000000000048,1006.0,10.3,86.0
53.35,-6.28,2020-03-12 18:50:41,4.77000000000004,1006.0,10.3,86.0
53.35,-6.24,2020-03-12 18:48:30,4.7000000000000455,1006.0,10.3,86.0
53.35,-6.3,2020-03-12 18:50:41,4.77000000000004,1006.0,10.3,86.0
53.35,-6.23,2020-03-12 18:50:41,4.760000000000048,1006.0,10.3,86.0
53.33,-6.25,2020-03-12 18:47:05,4.7000000000000455,1006.0,10.3,86.0
53.34,-6.3,2020-03-12 18:50:42,4.77000000000004,1006.0,10.3,86.0
53.34,-6.23,2020-03-12 18:50:42,4.760000000000048,1006.0,10.3,86.0
53.36,-6.25,2020-03-12 18:49:13,4.760000000000048,1006.0,10.3,86.0
53.35,-6.26,2020-03-12 18:44:47,4.970000000000027,1006.0,10.3,86.0
53.34,-6.25,2020-03-12 19:50:02,4.52000000000004,1007.0,6.2,93.0
53.34,-6.24,2020-03-12 19:45:54,4.510000000000048,1007.0,6.2,93.0
53.34,-6.28,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.35,-6.29,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.33,-6.27,2020-03-12 19:50:46,4.610000000000014,1007.0,6.2,93.0
53.34,-6.31,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.34,-6.29,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.36,-6.26,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.34,-6.27,2020-03-12 19:49:25,4.52000000000004,1007.0,6.2,93.0
53.35,-6.25,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.34,-6.25,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.36,-6.27,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.34,-6.26,2020-03-12 19:42:19,4.580000000000041,1007.0,6.2,93.0
53.35,-6.27,2020-03-12 19:50:46,4.600000000000024,1007.0,6.2,93.0
53.33,-6.26,2020-03-12 19:50:47,4.610000000000014,1007.0,6.2,93.0
53.36,-6.28,2020-03-12 19:50:47,4.600000000000024,1007.0,6.2,93.0
53.35,-6.28,2020-03-12 19:50:47,4.600000000000024,1007.0,6.2,93.0
53.35,-6.24,2020-03-12 19:43:05,4.57000000000005,1007.0,6.2,93.0
53.35,-6.3,2020-03-12 19:50:47,4.600000000000024,1007.0,6.2,93.0
53.35,-6.23,2020-03-12 19:50:48,4.600000000000024,1007.0,6.2,93.0
53.33,-6.25,2020-03-12 19:39:36,4.580000000000041,1007.0,6.2,93.0
53.34,-6.3,2020-03-12 19:50:03,4.52000000000004,1007.0,6.2,93.0
53.34,-6.23,2020-03-12 19:48:21,4.510000000000048,1007.0,6.2,93.0
53.36,-6.25,2020-03-12 19:48:08,4.510000000000048,1007.0,6.2,93.0
53.35,-6.26,2020-03-12 19:37:35,4.590000000000032,1006.0,7.2,86.0
53.34,-6.25,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.34,-6.24,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.34,-6.28,2020-03-12 20:50:03,5.150000000000034,1007.0,9.3,86.0
53.35,-6.29,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.33,-6.27,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.34,-6.31,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.34,-6.29,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.36,-6.26,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.34,-6.27,2020-03-12 20:47:39,5.150000000000034,1007.0,9.3,86.0
53.35,-6.25,2020-03-12 20:46:06,5.150000000000034,1007.0,9.3,86.0
53.36,-6.27,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.34,-6.26,2020-03-12 20:46:26,5.150000000000034,1007.0,9.3,86.0
53.35,-6.27,2020-03-12 20:50:52,5.150000000000034,1007.0,9.3,86.0
53.33,-6.26,2020-03-12 20:50:53,5.150000000000034,1007.0,9.3,86.0
53.36,-6.28,2020-03-12 20:50:01,5.150000000000034,1007.0,9.3,86.0
53.35,-6.28,2020-03-12 20:50:53,5.150000000000034,1007.0,9.3,86.0
53.35,-6.24,2020-03-12 20:49:19,5.150000000000034,1007.0,9.3,86.0
53.35,-6.3,2020-03-12 20:50:53,5.150000000000034,1007.0,9.3,86.0
53.35,-6.23,2020-03-12 20:50:54,5.150000000000034,1007.0,9.3,86.0
53.33,-6.25,2020-03-12 20:50:06,5.150000000000034,1007.0,9.3,86.0
53.34,-6.3,2020-03-12 20:50:54,5.150000000000034,1007.0,9.3,86.0
53.34,-6.23,2020-03-12 20:50:54,5.150000000000034,1007.0,9.3,86.0
53.36,-6.25,2020-03-12 20:46:22,5.150000000000034,1007.0,9.3,86.0
53.35,-6.26,2020-03-12 20:46:18,5.150000000000034,1007.0,9.3,86.0
53.34,-6.25,2020-03-12 21:50:57,5.07000000000005,1008.0,7.7,86.0
53.34,-6.24,2020-03-12 21:50:02,5.07000000000005,1008.0,7.7,86.0
53.34,-6.28,2020-03-12 21:50:58,5.07000000000005,1008.0,7.7,86.0
53.35,-6.29,2020-03-12 21:50:58,5.07000000000005,1008.0,7.7,86.0
53.33,-6.27,2020-03-12 21:50:58,5.07000000000005,1008.0,7.7,86.0
53.34,-6.31,2020-03-12 21:50:58,5.07000000000005,1008.0,7.7,86.0
53.34,-6.29,2020-03-12 21:50:58,5.07000000000005,1008.0,7.7,86.0
53.36,-6.26,2020-03-12 21:50:58,5.07000000000005,1008.0,7.7,86.0
53.34,-6.27,2020-03-12 21:40:49,5.150000000000034,1008.0,7.7,86.0
53.35,-6.25,2020-03-12 21:49:06,5.07000000000005,1008.0,7.7,86.0
53.34,-6.25,2020-03-12 21:50:02,5.07000000000005,1008.0,7.7,86.0
53.36,-6.27,2020-03-12 21:50:58,5.07000000000005,1008.0,7.7,86.0
53.34,-6.26,2020-03-12 21:42:19,5.150000000000034,1008.0,7.7,86.0
53.35,-6.27,2020-03-12 21:43:50,5.140000000000043,1008.0,7.7,86.0
53.33,-6.26,2020-03-12 21:50:03,5.07000000000005,1008.0,7.7,86.0
53.36,-6.28,2020-03-12 21:50:59,5.07000000000005,1008.0,7.7,86.0
53.35,-6.28,2020-03-12 21:50:06,5.07000000000005,1008.0,7.7,86.0
53.35,-6.24,2020-03-12 21:50:59,5.07000000000005,1008.0,7.7,86.0
53.35,-6.3,2020-03-12 21:50:59,5.07000000000005,1008.0,7.7,86.0
53.35,-6.23,2020-03-12 21:51:00,5.07000000000005,1008.0,7.7,86.0
53.33,-6.25,2020-03-12 21:51:00,5.07000000000005,1008.0,7.7,86.0
53.34,-6.3,2020-03-12 21:51:00,5.07000000000005,1008.0,7.7,86.0
53.34,-6.23,2020-03-12 21:51:01,5.07000000000005,1008.0,7.7,86.0
53.36,-6.25,2020-03-12 21:51:02,5.07000000000005,1008.0,7.7,86.0
53.35,-6.26,2020-03-12 21:42:51,5.1299999999999955,1008.0,7.7,86.0
53.34,-6.25,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.34,-6.24,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.34,-6.28,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.35,-6.29,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.33,-6.27,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.34,-6.31,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.34,-6.29,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.36,-6.26,2020-03-12 22:51:04,5.0,1009.0,8.7,80.0
53.34,-6.27,2020-03-12 22:47:47,5.0,1009.0,9.3,86.0
53.35,-6.25,2020-03-12 22:51:05,5.0,1009.0,8.7,80.0
53.34,-6.25,2020-03-12 22:51:05,5.0,1009.0,8.7,80.0
53.36,-6.27,2020-03-12 22:50:06,5.0,1009.0,8.7,80.0
53.34,-6.26,2020-03-12 22:46:00,5.0,1009.0,9.3,86.0
53.35,-6.27,2020-03-12 22:50:04,5.0,1009.0,8.7,80.0
53.33,-6.26,2020-03-12 22:51:05,5.0,1009.0,8.7,80.0
53.36,-6.28,2020-03-12 22:50:04,5.0,1009.0,8.7,80.0
53.35,-6.28,2020-03-12 22:51:06,5.0,1009.0,8.7,80.0
53.35,-6.24,2020-03-12 22:51:06,5.0,1009.0,8.7,80.0
53.35,-6.3,2020-03-12 22:51:06,5.0,1009.0,8.7,80.0
53.35,-6.23,2020-03-12 22:46:59,5.0,1009.0,9.3,86.0
53.33,-6.25,2020-03-12 22:51:06,5.0,1009.0,8.7,80.0
53.34,-6.3,2020-03-12 22:51:06,5.0,1009.0,8.7,80.0
53.34,-6.23,2020-03-12 22:51:07,5.0,1009.0,8.7,80.0
53.36,-6.25,2020-03-12 22:51:08,5.0,1009.0,8.7,80.0
53.35,-6.26,2020-03-12 22:41:59,5.0,1009.0,9.3,86.0
53.34,-6.25,2020-03-12 23:51:10,5.140000000000043,1010.0,8.2,86.0
53.34,-6.24,2020-03-12 23:51:10,5.140000000000043,1010.0,8.2,86.0
53.34,-6.28,2020-03-12 23:51:10,5.140000000000043,1010.0,8.2,86.0
53.35,-6.29,2020-03-12 23:51:10,5.140000000000043,1010.0,8.2,86.0
53.33,-6.27,2020-03-12 23:51:10,5.140000000000043,1010.0,8.2,86.0
53.34,-6.31,2020-03-12 23:51:10,5.140000000000043,1010.0,8.2,86.0
53.34,-6.29,2020-03-12 23:51:11,5.140000000000043,1010.0,8.2,86.0
53.36,-6.26,2020-03-12 23:51:11,5.140000000000043,1010.0,8.2,86.0
53.34,-6.27,2020-03-12 23:50:54,5.140000000000043,1010.0,8.2,86.0
53.35,-6.25,2020-03-12 23:51:06,5.140000000000043,1010.0,8.2,86.0
53.34,-6.25,2020-03-12 23:51:11,5.140000000000043,1010.0,8.2,86.0
53.36,-6.27,2020-03-12 23:51:11,5.140000000000043,1010.0,8.2,86.0
53.34,-6.26,2020-03-12 23:45:40,5.140000000000043,1010.0,8.2,86.0
53.35,-6.27,2020-03-12 23:51:11,5.140000000000043,1010.0,8.2,86.0
53.33,-6.26,2020-03-12 23:51:11,5.140000000000043,1010.0,8.2,86.0
53.36,-6.28,2020-03-12 23:51:11,5.140000000000043,1010.0,8.2,86.0
53.35,-6.28,2020-03-12 23:51:12,5.140000000000043,1010.0,8.2,86.0
53.35,-6.24,2020-03-12 23:51:12,5.140000000000043,1010.0,8.2,86.0
53.35,-6.3,2020-03-12 23:51:12,5.140000000000043,1010.0,8.2,86.0
53.35,-6.23,2020-03-12 23:51:12,5.140000000000043,1010.0,8.2,86.0
53.33,-6.25,2020-03-12 23:48:21,5.140000000000043,1010.0,8.2,86.0
53.34,-6.3,2020-03-12 23:51:13,5.140000000000043,1010.0,8.2,86.0
53.34,-6.23,2020-03-12 23:51:13,5.140000000000043,1010.0,8.2,86.0
53.36,-6.25,2020-03-12 23:51:14,5.140000000000043,1010.0,8.2,86.0
53.35,-6.26,2020-03-12 23:50:42,5.140000000000043,1010.0,8.2,86.0
53.34,-6.25,2020-03-13 00:51:16,4.660000000000026,1010.0,7.7,93.0
53.34,-6.24,2020-03-13 00:50:33,4.660000000000026,1010.0,7.7,93.0
53.34,-6.28,2020-03-13 00:51:16,4.660000000000026,1010.0,7.7,93.0
53.35,-6.29,2020-03-13 00:51:16,4.660000000000026,1010.0,7.7,93.0
53.33,-6.27,2020-03-13 00:50:28,4.660000000000026,1010.0,7.7,93.0
53.34,-6.31,2020-03-13 00:51:16,4.660000000000026,1010.0,7.7,93.0
53.34,-6.29,2020-03-13 00:51:16,4.660000000000026,1010.0,7.7,93.0
53.36,-6.26,2020-03-13 00:51:17,4.650000000000034,1010.0,7.7,93.0
53.34,-6.27,2020-03-13 00:43:07,4.6299999999999955,1010.0,7.7,93.0
53.35,-6.25,2020-03-13 00:49:09,4.650000000000034,1010.0,7.7,93.0
53.34,-6.25,2020-03-13 00:51:17,4.660000000000026,1010.0,7.7,93.0
53.36,-6.27,2020-03-13 00:45:23,4.6299999999999955,1010.0,7.7,93.0
53.34,-6.26,2020-03-13 00:48:51,4.660000000000026,1010.0,7.7,93.0
53.35,-6.27,2020-03-13 00:51:17,4.660000000000026,1010.0,7.7,93.0
53.33,-6.26,2020-03-13 00:51:17,4.660000000000026,1010.0,7.7,93.0
53.36,-6.28,2020-03-13 00:51:17,4.650000000000034,1010.0,7.7,93.0
53.35,-6.28,2020-03-13 00:51:18,4.660000000000026,1010.0,7.7,93.0
53.35,-6.24,2020-03-13 00:51:09,4.650000000000034,1010.0,7.7,93.0
53.35,-6.3,2020-03-13 00:47:07,4.650000000000034,1010.0,7.7,93.0
53.35,-6.23,2020-03-13 00:50:30,4.650000000000034,1010.0,7.7,93.0
53.33,-6.25,2020-03-13 00:49:36,4.660000000000026,1010.0,7.7,93.0
53.34,-6.3,2020-03-13 00:51:19,4.660000000000026,1010.0,7.7,93.0
53.34,-6.23,2020-03-13 00:51:19,4.660000000000026,1010.0,7.7,93.0
53.36,-6.25,2020-03-13 00:50:40,4.650000000000034,1010.0,7.7,93.0
53.35,-6.26,2020-03-13 00:50:42,4.660000000000026,1010.0,7.7,93.0
53.34,-6.25,2020-03-13 01:50:01,5.150000000000034,1011.0,7.7,86.0
53.34,-6.24,2020-03-13 01:51:22,5.150000000000034,1011.0,7.7,86.0
53.34,-6.28,2020-03-13 01:51:22,5.150000000000034,1011.0,7.7,86.0
53.35,-6.29,2020-03-13 01:50:02,5.150000000000034,1011.0,7.7,86.0
53.33,-6.27,2020-03-13 01:51:22,5.150000000000034,1011.0,7.7,86.0
53.34,-6.31,2020-03-13 01:51:22,5.150000000000034,1011.0,7.7,86.0
53.34,-6.29,2020-03-13 01:50:04,5.150000000000034,1011.0,7.7,86.0
53.36,-6.26,2020-03-13 01:51:23,5.140000000000043,1011.0,7.7,86.0
53.34,-6.27,2020-03-13 01:51:02,5.150000000000034,1011.0,7.7,86.0
53.35,-6.25,2020-03-13 01:51:23,5.150000000000034,1011.0,7.7,86.0
53.34,-6.25,2020-03-13 01:51:23,5.150000000000034,1011.0,7.7,86.0
53.36,-6.27,2020-03-13 01:51:23,5.150000000000034,1011.0,7.7,86.0
53.34,-6.26,2020-03-13 01:46:00,5.220000000000027,1011.0,7.7,86.0
53.35,-6.27,2020-03-13 01:50:01,5.150000000000034,1011.0,7.7,86.0
53.33,-6.26,2020-03-13 01:51:23,5.150000000000034,1011.0,7.7,86.0
53.36,-6.28,2020-03-13 01:51:23,5.150000000000034,1011.0,7.7,86.0
53.35,-6.28,2020-03-13 01:51:13,5.150000000000034,1011.0,7.7,86.0
53.35,-6.24,2020-03-13 01:51:24,5.150000000000034,1011.0,7.7,86.0
53.35,-6.3,2020-03-13 01:51:24,5.150000000000034,1011.0,7.7,86.0
53.35,-6.23,2020-03-13 01:50:03,5.150000000000034,1011.0,7.7,86.0
53.33,-6.25,2020-03-13 01:50:03,5.150000000000034,1011.0,7.7,86.0
53.34,-6.3,2020-03-13 01:46:43,5.140000000000043,1011.0,7.7,86.0
53.34,-6.23,2020-03-13 01:51:25,5.150000000000034,1011.0,7.7,86.0
53.36,-6.25,2020-03-13 01:49:50,5.150000000000034,1011.0,7.7,86.0
53.35,-6.26,2020-03-13 01:48:26,5.140000000000043,1011.0,7.7,86.0
53.34,-6.25,2020-03-13 02:50:02,5.0,1012.0,7.2,86.0
53.34,-6.24,2020-03-13 02:51:28,5.0,1012.0,7.2,86.0
53.34,-6.28,2020-03-13 02:51:28,5.0,1012.0,7.2,86.0
53.35,-6.29,2020-03-13 02:51:28,5.0,1012.0,7.2,86.0
53.33,-6.27,2020-03-13 02:50:02,5.0,1012.0,7.2,86.0
53.34,-6.31,2020-03-13 02:47:38,5.0,1012.0,7.2,86.0
53.34,-6.29,2020-03-13 02:51:28,5.0,1012.0,7.2,86.0
53.36,-6.26,2020-03-13 02:51:29,5.0,1012.0,7.2,86.0
53.34,-6.27,2020-03-13 02:51:01,5.0,1012.0,7.2,86.0
53.35,-6.25,2020-03-13 02:51:29,5.0,1012.0,7.2,86.0
53.34,-6.25,2020-03-13 02:51:29,5.0,1012.0,7.2,86.0
53.36,-6.27,2020-03-13 02:50:06,5.0,1012.0,7.2,86.0
53.34,-6.26,2020-03-13 02:45:03,5.0,1012.0,7.2,86.0
53.35,-6.27,2020-03-13 02:50:02,5.0,1012.0,7.2,86.0
53.33,-6.26,2020-03-13 02:51:29,5.0,1012.0,7.2,86.0
53.36,-6.28,2020-03-13 02:51:29,5.0,1012.0,7.2,86.0
53.35,-6.28,2020-03-13 02:51:30,5.0,1012.0,7.2,86.0
53.35,-6.24,2020-03-13 02:51:30,5.0,1012.0,7.2,86.0
53.35,-6.3,2020-03-13 02:51:30,5.0,1012.0,7.2,86.0
53.35,-6.23,2020-03-13 02:50:04,5.0,1012.0,7.2,86.0
53.33,-6.25,2020-03-13 02:45:37,5.0,1012.0,7.2,86.0
53.34,-6.3,2020-03-13 02:46:48,5.0,1012.0,7.2,86.0
53.34,-6.23,2020-03-13 02:51:31,5.0,1012.0,7.2,86.0
53.36,-6.25,2020-03-13 02:51:32,5.0,1012.0,7.2,86.0
53.35,-6.26,2020-03-13 02:51:32,5.0,1012.0,7.2,86.0
53.34,-6.25,2020-03-13 03:51:34,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.24,2020-03-13 03:51:34,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.28,2020-03-13 03:51:34,5.3700000000000045,1013.0,4.6,93.0
53.35,-6.29,2020-03-13 03:51:34,5.3700000000000045,1013.0,4.6,93.0
53.33,-6.27,2020-03-13 03:50:06,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.31,2020-03-13 03:50:37,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.29,2020-03-13 03:51:34,5.3700000000000045,1013.0,4.6,93.0
53.36,-6.26,2020-03-13 03:51:34,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.27,2020-03-13 03:47:12,5.3700000000000045,1013.0,4.6,93.0
53.35,-6.25,2020-03-13 03:50:04,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.25,2020-03-13 03:50:04,5.3700000000000045,1013.0,4.6,93.0
53.36,-6.27,2020-03-13 03:50:06,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.26,2020-03-13 03:45:02,5.350000000000024,1013.0,4.6,93.0
53.35,-6.27,2020-03-13 03:50:03,5.3700000000000045,1013.0,4.6,93.0
53.33,-6.26,2020-03-13 03:51:35,5.3700000000000045,1013.0,4.6,93.0
53.36,-6.28,2020-03-13 03:51:35,5.3700000000000045,1013.0,4.6,93.0
53.35,-6.28,2020-03-13 03:51:35,5.3700000000000045,1013.0,4.6,93.0
53.35,-6.24,2020-03-13 03:51:36,5.3700000000000045,1013.0,4.6,93.0
53.35,-6.3,2020-03-13 03:51:36,5.3700000000000045,1013.0,4.6,93.0
53.35,-6.23,2020-03-13 03:51:36,5.3700000000000045,1013.0,4.6,93.0
53.33,-6.25,2020-03-13 03:46:05,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.3,2020-03-13 03:51:36,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.23,2020-03-13 03:51:37,5.3700000000000045,1013.0,4.6,93.0
53.36,-6.25,2020-03-13 03:48:51,5.3700000000000045,1013.0,4.6,93.0
53.35,-6.26,2020-03-13 03:46:53,5.3700000000000045,1013.0,4.6,93.0
53.34,-6.25,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.34,-6.24,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.34,-6.28,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.35,-6.29,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.33,-6.27,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.34,-6.31,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.34,-6.29,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.36,-6.26,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.34,-6.27,2020-03-13 04:48:47,5.670000000000018,1013.0,4.6,87.0
53.35,-6.25,2020-03-13 04:51:40,5.670000000000018,1013.0,4.6,87.0
53.36,-6.27,2020-03-13 04:51:41,5.670000000000018,1013.0,4.6,87.0
53.34,-6.26,2020-03-13 04:42:07,5.480000000000019,1013.0,4.6,93.0
53.35,-6.27,2020-03-13 04:51:41,5.670000000000018,1013.0,4.6,87.0
53.33,-6.26,2020-03-13 04:51:41,5.670000000000018,1013.0,4.6,87.0
53.36,-6.28,2020-03-13 04:45:43,5.490000000000008,1013.0,4.6,93.0
53.35,-6.28,2020-03-13 04:51:41,5.670000000000018,1013.0,4.6,87.0
53.35,-6.24,2020-03-13 04:51:41,5.670000000000018,1013.0,4.6,87.0
53.35,-6.3,2020-03-13 04:50:06,5.670000000000018,1013.0,4.6,87.0
53.35,-6.23,2020-03-13 04:51:42,5.670000000000018,1013.0,4.6,87.0
53.33,-6.25,2020-03-13 04:40:05,5.480000000000019,1013.0,4.6,93.0
53.34,-6.3,2020-03-13 04:51:42,5.670000000000018,1013.0,4.6,87.0
53.34,-6.23,2020-03-13 04:51:43,5.670000000000018,1013.0,4.6,87.0
53.36,-6.25,2020-03-13 04:51:44,5.670000000000018,1013.0,4.6,87.0
53.35,-6.26,2020-03-13 04:42:04,5.480000000000019,1013.0,4.6,93.0
53.34,-6.25,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.34,-6.24,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.34,-6.28,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.35,-6.29,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.33,-6.27,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.34,-6.31,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.34,-6.29,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.36,-6.26,2020-03-13 05:50:05,5.0,1014.0,5.1,93.0
53.34,-6.27,2020-03-13 05:48:16,5.0,1014.0,5.1,93.0
53.35,-6.25,2020-03-13 05:50:14,5.0,1014.0,5.1,93.0
53.36,-6.27,2020-03-13 05:51:46,5.0,1014.0,5.1,93.0
53.34,-6.26,2020-03-13 05:45:02,5.0,1014.0,5.1,93.0
53.35,-6.27,2020-03-13 05:51:47,5.0,1014.0,5.1,93.0
53.33,-6.26,2020-03-13 05:51:47,5.0,1014.0,5.1,93.0
53.36,-6.28,2020-03-13 05:45:43,5.0,1014.0,5.1,93.0
53.35,-6.28,2020-03-13 05:51:47,5.0,1014.0,5.1,93.0
53.35,-6.24,2020-03-13 05:51:47,5.0,1014.0,5.1,93.0
53.35,-6.3,2020-03-13 05:50:07,5.0,1014.0,5.1,93.0
53.35,-6.23,2020-03-13 05:51:48,5.0,1014.0,5.1,93.0
53.33,-6.25,2020-03-13 05:47:07,5.0,1014.0,5.1,93.0
53.34,-6.3,2020-03-13 05:50:15,5.0,1014.0,5.1,93.0
53.34,-6.23,2020-03-13 05:51:48,5.0,1014.0,5.1,93.0
53.36,-6.25,2020-03-13 05:51:49,5.0,1014.0,5.1,93.0
53.35,-6.26,2020-03-13 05:51:50,5.0,1014.0,5.1,93.0
53.34,-6.25,2020-03-13 06:51:52,5.0,1014.0,4.1,93.0
53.34,-6.24,2020-03-13 06:50:02,5.0,1014.0,4.1,93.0
53.34,-6.28,2020-03-13 06:51:52,5.0,1014.0,4.1,93.0
53.35,-6.29,2020-03-13 06:49:18,5.0,1014.0,4.1,93.0
53.33,-6.27,2020-03-13 06:51:52,5.0,1014.0,4.1,93.0
53.34,-6.31,2020-03-13 06:51:52,5.0,1014.0,4.1,93.0
53.34,-6.29,2020-03-13 06:51:52,5.0,1014.0,4.1,93.0
53.36,-6.26,2020-03-13 06:50:04,5.0,1014.0,4.1,93.0
53.34,-6.27,2020-03-13 06:47:04,5.0,1014.0,4.1,93.0
53.35,-6.25,2020-03-13 06:50:06,5.0,1014.0,4.1,93.0
53.36,-6.27,2020-03-13 06:51:52,5.0,1014.0,4.1,93.0
53.34,-6.26,2020-03-13 06:42:07,5.0,1014.0,4.1,93.0
53.35,-6.27,2020-03-13 06:49:15,5.0,1014.0,4.1,93.0
53.33,-6.26,2020-03-13 06:51:53,5.0,1014.0,4.1,93.0
53.36,-6.28,2020-03-13 06:50:02,5.0,1014.0,4.1,93.0
53.35,-6.28,2020-03-13 06:51:53,5.0,1014.0,4.1,93.0
53.35,-6.24,2020-03-13 06:51:53,5.0,1014.0,4.1,93.0
53.35,-6.3,2020-03-13 06:48:07,5.0,1014.0,4.1,93.0
53.35,-6.23,2020-03-13 06:51:54,5.0,1014.0,4.1,93.0
53.33,-6.25,2020-03-13 06:49:20,5.0,1014.0,4.1,93.0
53.34,-6.3,2020-03-13 06:51:54,5.0,1014.0,4.1,93.0
53.34,-6.23,2020-03-13 06:51:54,5.0,1014.0,4.1,93.0
53.36,-6.25,2020-03-13 06:49:09,5.0,1014.0,4.1,93.0
53.35,-6.26,2020-03-13 06:51:56,5.0,1014.0,4.1,93.0
53.34,-6.25,2020-03-13 07:51:58,5.300000000000012,1015.0,2.6,93.0
53.34,-6.24,2020-03-13 07:50:02,5.300000000000012,1015.0,2.6,93.0
53.34,-6.28,2020-03-13 07:50:56,5.300000000000012,1015.0,2.6,93.0
53.35,-6.29,2020-03-13 07:50:03,5.300000000000012,1015.0,2.6,93.0
53.33,-6.27,2020-03-13 07:50:02,5.300000000000012,1015.0,2.6,93.0
53.34,-6.31,2020-03-13 07:51:58,5.300000000000012,1015.0,2.6,93.0
53.34,-6.29,2020-03-13 07:50:05,5.300000000000012,1015.0,2.6,93.0
53.36,-6.26,2020-03-13 07:51:58,5.300000000000012,1015.0,2.6,93.0
53.34,-6.27,2020-03-13 07:48:35,5.300000000000012,1015.0,2.6,93.0
53.35,-6.25,2020-03-13 07:51:59,5.300000000000012,1015.0,2.6,93.0
53.34,-6.25,2020-03-13 07:51:59,5.300000000000012,1015.0,2.6,93.0
53.36,-6.27,2020-03-13 07:47:55,5.300000000000012,1015.0,2.6,93.0
53.34,-6.26,2020-03-13 07:38:44,5.310000000000001,1015.0,2.6,93.0
53.35,-6.27,2020-03-13 07:51:59,5.300000000000012,1015.0,2.6,93.0
53.33,-6.26,2020-03-13 07:50:37,5.300000000000012,1015.0,2.6,93.0
53.36,-6.28,2020-03-13 07:51:59,5.300000000000012,1015.0,2.6,93.0
53.35,-6.28,2020-03-13 07:52:00,5.300000000000012,1015.0,2.6,93.0
53.35,-6.24,2020-03-13 07:52:00,5.300000000000012,1015.0,2.6,93.0
53.35,-6.3,2020-03-13 07:47:52,5.300000000000012,1015.0,2.6,93.0
53.35,-6.23,2020-03-13 07:50:23,5.300000000000012,1015.0,2.6,93.0
53.33,-6.25,2020-03-13 07:48:29,5.300000000000012,1015.0,2.6,93.0
53.34,-6.3,2020-03-13 07:52:01,5.300000000000012,1015.0,2.6,93.0
53.34,-6.23,2020-03-13 07:52:01,5.300000000000012,1015.0,2.6,93.0
53.36,-6.25,2020-03-13 07:50:21,5.300000000000012,1015.0,2.6,93.0
53.35,-6.26,2020-03-13 07:51:03,5.300000000000012,1015.0,2.6,93.0
53.34,-6.25,2020-03-13 08:50:02,5.420000000000017,1015.0,3.1,100.0
